Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
CA-2016-168557,9/19/2016,9/23/2016,Standard Class,FH-14275,94122
US-2016-164196,11/11/2016,11/17/2016,Standard Class,AS-10285,46060
US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,37042
CA-2015-169733,10/22/2015,10/26/2015,Second Class,GM-14500,33021
CA-2017-169404,4/9/2017,4/14/2017,Standard Class,NC-18625,17403
CA-2017-134880,10/27/2017,11/1/2017,Standard Class,TW-21025,85204
CA-2015-145758,10/30/2015,10/30/2015,Same Day,BF-11020,10024
CA-2017-158736,12/18/2017,12/24/2017,Standard Class,TT-21460,94110
US-2016-119270,3/12/2016,3/16/2016,Standard Class,SW-20245,90036
CA-2014-109890,7/21/2014,7/27/2014,Standard Class,PG-18820,68104
CA-2016-138583,5/24/2016,5/28/2016,Standard Class,DP-13390,19120
US-2017-118535,2/11/2017,2/15/2017,Standard Class,DJ-13510,10024
CA-2016-126284,9/20/2016,9/24/2016,Standard Class,EN-13780,49505
CA-2017-142391,9/24/2017,9/24/2017,Same Day,PB-19150,98115
CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,93727
CA-2016-158841,2/2/2016,2/4/2016,Second Class,SE-20110,22204
CA-2017-106824,7/7/2017,7/11/2017,Standard Class,AT-10735,90049
CA-2015-109190,10/23/2015,10/28/2015,Standard Class,CC-12685,79424
CA-2016-143154,12/2/2016,12/8/2016,Standard Class,AS-10225,80501
CA-2014-169061,3/5/2014,3/8/2014,Second Class,AB-10150,10701
CA-2015-102316,3/1/2015,3/3/2015,Second Class,DH-13075,90045
CA-2014-164903,2/20/2014,2/24/2014,Standard Class,SR-20740,90049
CA-2016-109400,5/2/2016,5/6/2016,Standard Class,NR-18550,79109
CA-2016-130400,3/8/2016,3/12/2016,Standard Class,SJ-20125,75217
CA-2015-135853,12/11/2015,12/14/2015,First Class,CA-12775,48205
CA-2016-103359,12/22/2016,12/26/2016,Standard Class,LC-16885,10035
CA-2016-144645,2/2/2016,2/8/2016,Standard Class,NS-18640,77041
CA-2017-141614,6/5/2017,6/9/2017,Standard Class,NS-18640,32839
CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965,41042
CA-2016-132899,4/7/2016,4/11/2016,Standard Class,SF-20200,10009
CA-2017-149720,6/4/2017,6/7/2017,Second Class,EM-14065,75034
CA-2017-118003,12/4/2017,12/10/2017,Standard Class,DO-13645,7501
CA-2016-141887,1/11/2016,1/15/2016,Standard Class,MP-17470,43229
US-2016-160206,4/1/2016,4/7/2016,Standard Class,MY-18295,53209
CA-2017-133074,9/21/2017,9/25/2017,Standard Class,DB-13615,94109
CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,43229
CA-2017-137624,11/10/2017,11/17/2017,Standard Class,ME-17320,90008
CA-2016-156748,11/30/2016,12/6/2016,Standard Class,BS-11755,48227
CA-2015-169677,1/13/2015,1/15/2015,Second Class,KS-16300,31907
US-2014-163146,5/16/2014,5/20/2014,Standard Class,CC-12475,94122
CA-2015-157343,6/7/2015,6/11/2015,Standard Class,HD-14785,19143
CA-2017-147354,3/9/2017,3/13/2017,Standard Class,KB-16315,90008
CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830,19140
CA-2014-137575,8/6/2014,8/11/2014,Standard Class,TB-21625,10035
CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180,31907
CA-2015-149566,12/5/2015,12/10/2015,Standard Class,GB-14530,90049
CA-2015-126186,9/11/2015,9/12/2015,First Class,GB-14530,80013
CA-2015-121132,7/17/2015,7/24/2015,Standard Class,VB-21745,77041
CA-2014-140473,5/30/2014,6/3/2014,Standard Class,MC-17425,60623
US-2017-102904,11/13/2017,11/20/2017,Standard Class,CB-12025,35601
CA-2016-102092,12/9/2016,12/11/2016,First Class,PM-18940,22153
CA-2015-117884,3/22/2015,3/22/2015,Same Day,DC-13285,33317
CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780,77041
CA-2016-123540,4/2/2016,4/6/2016,Second Class,DJ-13420,53209
US-2017-108315,4/30/2017,5/4/2017,Standard Class,MH-18115,32771
CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035,75056
US-2016-136581,11/10/2016,11/12/2016,First Class,SV-20365,45373
CA-2016-162390,12/6/2016,12/12/2016,Standard Class,DP-13105,11550
CA-2016-162222,4/3/2016,4/3/2016,Same Day,SR-20740,75081
CA-2014-121629,11/28/2014,12/2/2014,Standard Class,BT-11680,77041
CA-2015-164623,10/20/2015,10/22/2015,First Class,MS-17770,10035
CA-2014-159849,9/19/2014,9/19/2014,Same Day,JK-15640,94110
CA-2017-101273,8/27/2017,8/30/2017,Second Class,ST-20530,34952
CA-2017-106747,7/3/2017,7/4/2017,First Class,TS-21505,3301
CA-2017-146164,12/22/2017,12/26/2017,Standard Class,CM-12190,55901
CA-2016-111605,12/27/2016,1/2/2017,Standard Class,JW-15955,40214
CA-2014-130673,5/20/2014,5/22/2014,Second Class,MC-17590,78666
CA-2014-104808,2/4/2014,2/8/2014,Second Class,MH-17440,92025
US-2017-132927,12/9/2017,12/15/2017,Standard Class,RD-19720,19134
CA-2017-162015,7/11/2017,7/18/2017,Standard Class,KB-16240,90049
CA-2015-138492,5/15/2015,5/22/2015,Standard Class,FC-14335,19140
CA-2017-145338,1/29/2017,2/1/2017,First Class,BD-11770,19120
CA-2017-126676,9/29/2017,10/1/2017,First Class,FH-14365,11550
CA-2017-101700,4/23/2017,4/26/2017,First Class,SO-20335,80634
CA-2017-159667,11/9/2017,11/13/2017,Standard Class,PM-19135,32216
CA-2014-111934,5/5/2014,5/7/2014,First Class,GD-14590,22204
US-2016-117387,10/27/2016,10/31/2016,Standard Class,PA-19060,94122
CA-2014-141110,11/26/2014,12/1/2014,Standard Class,LS-17200,93727
US-2014-133949,12/31/2014,12/31/2014,Same Day,JL-15175,89502
US-2016-116365,1/3/2016,1/8/2016,Standard Class,CA-12310,78207
CA-2017-162936,8/18/2017,8/22/2017,Standard Class,CM-12160,2740
CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440,10035
CA-2017-123624,11/13/2017,11/17/2017,Second Class,SE-20110,93030
CA-2016-146437,1/28/2016,2/1/2016,Second Class,HG-14965,90036
CA-2016-138233,11/9/2016,11/14/2016,Standard Class,PF-19165,94601
CA-2016-165918,9/10/2016,9/14/2016,Standard Class,BD-11770,98026
CA-2017-117513,3/3/2017,3/8/2017,Standard Class,BT-11395,90004
CA-2017-132437,9/8/2017,9/13/2017,Second Class,EM-14095,10024
US-2017-119319,11/6/2017,11/9/2017,Second Class,LC-17050,75217
CA-2017-104318,5/13/2017,5/18/2017,Standard Class,FH-14275,37064
US-2016-114230,11/27/2016,12/1/2016,Standard Class,CM-12235,85023
CA-2015-136147,11/13/2015,11/18/2015,Standard Class,FM-14380,33178
CA-2015-156118,12/8/2015,12/12/2015,Standard Class,HG-14965,80906
CA-2015-164084,9/7/2015,9/12/2015,Standard Class,AG-10525,10011
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,18018
CA-2017-159793,8/25/2017,8/29/2017,Standard Class,SV-20365,19140
CA-2014-160094,4/30/2014,5/2/2014,First Class,JM-16195,40214
CA-2017-151281,4/27/2017,5/2/2017,Standard Class,HM-14980,98105
CA-2017-118346,7/23/2017,7/24/2017,First Class,PO-19180,53142
CA-2014-129819,12/13/2014,12/15/2014,Second Class,KC-16675,42420
US-2017-148551,1/12/2017,1/16/2017,Standard Class,DB-13120,75217
CA-2017-147767,12/2/2017,12/2/2017,Same Day,SV-20935,85345
CA-2015-108259,11/8/2015,11/15/2015,Standard Class,NS-18640,28540
CA-2016-113341,11/25/2016,11/29/2016,Standard Class,MH-17455,90032
US-2015-131842,12/5/2015,12/8/2015,First Class,RR-19525,37211
CA-2016-164574,7/29/2016,8/3/2016,Standard Class,RH-19555,28205
CA-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,98103
CA-2016-168361,6/21/2016,6/25/2016,Standard Class,KB-16600,60623
CA-2016-153185,9/3/2016,9/8/2016,Standard Class,MH-17620,45231
CA-2017-124765,11/25/2017,11/30/2017,Standard Class,HZ-14950,33311
CA-2015-131856,5/12/2015,5/17/2015,Standard Class,JG-15160,77041
CA-2017-126634,3/30/2017,4/1/2017,Second Class,AB-10165,90712
CA-2016-118500,11/17/2016,11/18/2016,First Class,HJ-14875,94122
CA-2016-163951,12/30/2016,1/2/2017,First Class,CJ-11875,19140
CA-2016-149916,12/22/2016,12/24/2016,Second Class,ED-13885,98115
CA-2015-158918,12/20/2015,12/25/2015,Second Class,AI-10855,90036
US-2014-159611,12/27/2014,1/1/2015,Second Class,KB-16315,44105
CA-2017-163265,2/16/2017,2/21/2017,Standard Class,JS-16030,62521
CA-2017-141705,10/24/2017,10/26/2017,First Class,PO-18850,76063
CA-2016-112739,9/2/2016,9/7/2016,Second Class,RD-19810,77070
CA-2016-143805,12/1/2016,12/3/2016,Second Class,JD-15895,23223
CA-2014-133634,11/5/2014,11/10/2014,Standard Class,SR-20740,22204
CA-2017-101665,11/25/2017,12/1/2017,Standard Class,TZ-21580,94122
CA-2016-155446,12/16/2016,12/23/2016,Standard Class,TN-21040,92024
CA-2017-137323,11/14/2017,11/18/2017,Second Class,PW-19030,13601
CA-2016-144015,6/26/2016,6/26/2016,Same Day,AH-10075,90036
CA-2014-101427,12/26/2014,12/30/2014,Standard Class,AY-10555,19140
CA-2016-136770,8/14/2016,8/18/2016,Standard Class,SP-20650,44312
CA-2016-118311,10/24/2016,10/28/2016,Standard Class,ED-13885,94110
US-2014-112795,8/23/2014,8/28/2014,Second Class,CR-12625,49505
CA-2017-127096,9/15/2017,9/17/2017,Second Class,CS-12400,94109
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205,37211
CA-2015-133494,3/1/2015,3/5/2015,Standard Class,RP-19390,19120
CA-2016-111318,7/23/2016,7/26/2016,First Class,IL-15100,77041
US-2014-132745,10/1/2014,10/5/2014,Standard Class,NF-18475,89502
CA-2014-146815,9/8/2014,9/13/2014,Standard Class,PP-18955,10009
CA-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150,90008
CA-2014-105648,3/3/2014,3/7/2014,Standard Class,EJ-14155,92037
US-2015-145422,12/3/2015,12/7/2015,Standard Class,PW-19240,94110
CA-2017-136623,7/11/2017,7/16/2017,Standard Class,TS-21430,92105
CA-2017-121678,11/16/2017,11/20/2017,Second Class,BM-11650,44035
CA-2016-120824,6/12/2016,6/16/2016,Second Class,AW-10930,77070
US-2016-135209,12/29/2016,12/31/2016,Second Class,MH-17290,33178
CA-2017-148145,3/18/2017,3/23/2017,Standard Class,SW-20275,98115
CA-2015-103870,12/27/2015,12/31/2015,Standard Class,SP-20860,37130
CA-2015-111017,7/31/2015,8/6/2015,Standard Class,SC-20695,63116
CA-2017-116988,6/27/2017,6/29/2017,Second Class,PW-19030,98105
US-2014-169390,2/7/2014,2/10/2014,Second Class,CS-12250,10024
CA-2016-168774,9/4/2016,9/9/2016,Standard Class,RP-19855,55125
CA-2017-161592,4/6/2017,4/10/2017,Standard Class,CS-12175,37421
US-2017-131961,12/8/2017,12/11/2017,First Class,MJ-17740,19140
CA-2016-102498,7/24/2016,7/25/2016,First Class,JG-15160,70506
CA-2015-113222,11/9/2015,11/9/2015,Same Day,AG-10765,46226
US-2015-144771,10/2/2015,10/4/2015,First Class,CK-12205,97123
CA-2015-162376,11/22/2015,11/25/2015,Second Class,HD-14785,2138
CA-2017-128076,2/2/2017,2/7/2017,Standard Class,BO-11350,92105
US-2015-163825,6/16/2015,6/19/2015,First Class,LC-16885,10009
CA-2016-105662,5/5/2016,5/9/2016,Standard Class,RB-19465,32303
CA-2017-152198,9/9/2017,9/10/2017,First Class,JD-16015,43615
CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665,21044
CA-2016-159891,1/31/2016,2/6/2016,Standard Class,BF-11170,30318
CA-2016-112578,12/29/2016,1/2/2017,Standard Class,FO-14305,95823
CA-2015-107083,11/21/2015,11/27/2015,Standard Class,BB-11545,76106
CA-2015-151722,10/5/2015,10/9/2015,Standard Class,IL-15100,43229
CA-2016-151148,9/12/2016,9/13/2016,Same Day,PO-19180,80027
CA-2017-115882,9/14/2017,9/17/2017,First Class,DB-13555,27604
CA-2015-132276,2/23/2015,2/28/2015,Standard Class,LC-16960,10024
CA-2016-163636,12/5/2016,12/9/2016,Second Class,MP-18175,60623
CA-2016-102813,7/2/2016,7/3/2016,First Class,EA-14035,77340
CA-2017-135377,12/13/2017,12/18/2017,Standard Class,BP-11095,10024
CA-2015-165813,3/20/2015,3/22/2015,Second Class,BM-11785,97301
CA-2015-133585,3/1/2015,3/4/2015,First Class,CM-12715,77070
CA-2016-116911,9/15/2016,9/20/2016,Standard Class,JD-16150,83301
US-2017-129224,3/17/2017,3/23/2017,Standard Class,AS-10630,37918
CA-2017-145765,5/28/2017,6/2/2017,Standard Class,CM-11815,85023
CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715,28110
CA-2015-169572,9/6/2015,9/12/2015,Standard Class,AG-10525,23223
CA-2017-162075,3/18/2017,3/24/2017,Standard Class,TT-21220,77041
CA-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095,90008
CA-2016-106397,7/7/2016,7/13/2016,Standard Class,MJ-17740,84057
US-2016-150140,4/6/2016,4/10/2016,Standard Class,VM-21685,5408
CA-2014-116666,5/8/2014,5/10/2014,First Class,KT-16480,19134
CA-2017-148992,11/23/2017,11/27/2017,Standard Class,CS-12250,60623
CA-2016-140935,11/10/2016,11/12/2016,First Class,AB-10015,73120
CA-2014-157644,12/31/2014,1/1/2015,First Class,AH-10030,10035
US-2017-100398,8/19/2017,8/23/2017,Standard Class,DO-13435,84106
CA-2016-113082,9/12/2016,9/16/2016,Standard Class,MC-17590,13501
US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190,19134
CA-2017-120614,5/30/2017,6/4/2017,Standard Class,SM-20950,90004
US-2016-140172,3/8/2016,3/13/2016,Standard Class,SP-20650,49201
CA-2015-127754,7/26/2015,7/31/2015,Standard Class,CK-12760,85301
CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240,19805
CA-2015-142930,11/28/2015,12/2/2015,Standard Class,EB-14170,78745
CA-2017-100622,11/3/2017,11/7/2017,Standard Class,DK-13090,32839
CA-2017-117156,3/21/2017,3/23/2017,Second Class,TB-21055,19601
CA-2015-115399,12/19/2015,12/22/2015,First Class,AG-10900,19134
US-2014-157847,4/2/2014,4/6/2014,Second Class,SC-20020,77095
CA-2015-115168,6/5/2015,6/9/2015,Standard Class,BB-11545,63301
CA-2014-109680,10/6/2014,10/9/2014,First Class,VP-21760,46203
CA-2016-167983,8/21/2016,8/24/2016,Second Class,RP-19270,98115
CA-2015-145324,11/15/2015,11/19/2015,Standard Class,DH-13675,22801
CA-2015-153423,6/22/2015,6/27/2015,Standard Class,SW-20455,14609
US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,30328
CA-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,90004
US-2016-112396,2/9/2016,2/13/2016,Standard Class,JR-16210,94110
CA-2014-141173,11/18/2014,11/20/2014,Second Class,JC-16105,55407
CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,43229
CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,27604
CA-2014-119977,10/8/2014,10/13/2014,Second Class,DN-13690,10011
US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,19143
CA-2017-163671,12/24/2017,12/30/2017,Standard Class,DP-13105,83642
CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,95823
US-2017-114356,8/20/2017,8/26/2017,Standard Class,TT-21460,28205
CA-2015-125934,9/11/2015,9/18/2015,Standard Class,SN-20560,7501
CA-2015-158148,12/20/2015,12/26/2015,Standard Class,JM-15865,22204
CA-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185,60653
CA-2016-158260,11/4/2016,11/8/2016,Standard Class,CC-12475,92037
CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,98105
US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,43229
CA-2017-142489,11/14/2017,11/16/2017,Second Class,TC-21295,77095
US-2016-141264,8/13/2016,8/19/2016,Standard Class,CT-11995,75061
CA-2017-126928,9/17/2017,9/23/2017,Standard Class,GZ-14470,7960
US-2015-107944,3/23/2015,3/25/2015,First Class,AM-10360,90008
CA-2016-135594,6/30/2016,7/3/2016,Second Class,AH-10120,60505
US-2017-115252,10/20/2017,10/25/2017,Standard Class,MY-18295,27707
CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,43229
CA-2014-169642,7/27/2014,7/30/2014,Second Class,BB-10990,90036
CA-2017-103968,12/1/2017,12/7/2017,Standard Class,ML-17755,95207
CA-2016-147256,10/17/2016,10/21/2016,Second Class,FC-14245,65203
CA-2016-162159,9/16/2016,9/18/2016,First Class,CR-12625,31907
CA-2015-111038,12/1/2015,12/6/2015,Standard Class,LC-16960,92037
CA-2014-124723,8/5/2014,8/12/2014,Standard Class,GZ-14470,77590
CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320,90004
CA-2015-163237,8/7/2015,8/9/2015,Second Class,EM-14095,22153
CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290,62521
US-2016-126431,7/1/2016,7/1/2016,Same Day,SU-20665,10009
CA-2016-139934,12/18/2016,12/20/2016,First Class,AY-10555,94110
CA-2015-109603,1/26/2015,2/1/2015,Standard Class,EM-13825,92553
CA-2017-160661,10/28/2017,11/1/2017,Standard Class,SA-20830,2149
CA-2017-102610,11/4/2017,11/8/2017,Standard Class,CA-12265,37421
US-2016-144057,5/9/2016,5/13/2016,Standard Class,CV-12805,78745
CA-2014-160276,4/2/2014,4/8/2014,Standard Class,AH-10690,23464
CA-2014-132983,4/28/2014,5/3/2014,Standard Class,DS-13180,14701
CA-2016-145709,10/4/2016,10/8/2016,Standard Class,AH-10690,33134
CA-2017-133928,6/11/2017,6/17/2017,Standard Class,ZC-21910,28601
CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135,61107
CA-2015-143616,9/27/2015,9/29/2015,Second Class,SS-20140,98103
US-2015-168704,4/13/2015,4/17/2015,Standard Class,FP-14320,77340
CA-2017-143252,12/18/2017,12/24/2017,Standard Class,HE-14800,53209
CA-2016-102134,3/14/2016,3/19/2016,Standard Class,SP-20545,54302
CA-2017-130036,8/27/2017,8/27/2017,Same Day,BP-11185,19120
CA-2015-134117,12/17/2015,12/19/2015,Second Class,PG-18895,90008
CA-2014-130918,8/22/2014,8/24/2014,Second Class,JP-15520,33161
CA-2016-159023,11/3/2016,11/5/2016,First Class,NW-18400,97206
CA-2017-111717,10/10/2017,10/16/2017,Standard Class,SW-20245,60505
CA-2014-154592,12/7/2014,12/8/2014,First Class,EH-14005,94109
CA-2014-128622,11/15/2014,11/17/2014,Second Class,SC-20260,94110
CA-2017-148355,12/24/2017,12/28/2017,Standard Class,NC-18535,2740
CA-2014-132913,12/24/2014,12/26/2014,First Class,AS-10090,92037
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,JL-15130,38301
CA-2014-156790,8/8/2014,8/10/2014,Second Class,VG-21790,32216
CA-2014-126480,9/20/2014,9/24/2014,Standard Class,HG-14965,92024
CA-2017-105620,12/25/2017,12/28/2017,First Class,JH-15430,33012
CA-2017-150266,11/25/2017,11/30/2017,Standard Class,RO-19780,77070
CA-2016-157280,11/5/2016,11/7/2016,First Class,LW-17125,23464
CA-2017-106691,11/6/2017,11/12/2017,Standard Class,CC-12370,77070
CA-2016-134180,11/3/2016,11/7/2016,Standard Class,JP-16135,19120
CA-2014-166730,12/30/2014,1/1/2015,First Class,DD-13570,38109
CA-2017-157469,12/2/2017,12/7/2017,Standard Class,ES-14080,44107
CA-2017-122308,3/24/2017,3/28/2017,Standard Class,MV-17485,10011
US-2014-149034,11/19/2014,11/21/2014,First Class,RD-19900,19120
CA-2017-159226,4/25/2017,4/27/2017,Second Class,RL-19615,90008
CA-2017-156622,11/23/2017,11/26/2017,First Class,JP-15460,75220
CA-2014-119529,11/3/2014,11/5/2014,Second Class,DM-13345,7050
CA-2015-150413,10/19/2015,10/24/2015,Second Class,CS-11860,75220
CA-2014-108182,2/6/2014,2/10/2014,Second Class,DL-13315,60441
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,LC-16870,60623
CA-2015-123092,12/3/2015,12/7/2015,Standard Class,JG-15115,28540
US-2015-128587,12/24/2015,12/30/2015,Standard Class,HM-14860,65807
US-2017-139577,10/1/2017,10/6/2017,Standard Class,TN-21040,94110
CA-2017-159100,10/16/2017,10/21/2017,Standard Class,VP-21760,38401
CA-2014-109043,8/15/2014,8/17/2014,First Class,CS-12355,33021
US-2017-116491,11/11/2017,11/13/2017,First Class,PG-18820,75081
CA-2017-122763,3/20/2017,3/20/2017,Same Day,HG-14845,77041
CA-2017-137785,5/13/2017,5/17/2017,Standard Class,MH-18115,19140
CA-2014-133389,6/22/2014,6/22/2014,Same Day,TB-21280,85023
CA-2014-103807,12/2/2014,12/9/2014,Standard Class,EM-13825,30328
CA-2015-102855,4/5/2015,4/6/2015,Same Day,JF-15415,99207
CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,53209
CA-2017-106047,7/12/2017,7/18/2017,Standard Class,CS-11860,45014
CA-2017-127803,5/19/2017,5/23/2017,Standard Class,ND-18460,35810
CA-2015-137071,12/20/2015,12/21/2015,First Class,ED-13885,77036
CA-2016-121447,2/21/2016,2/22/2016,First Class,EA-14035,10011
CA-2017-143084,3/18/2017,3/22/2017,Standard Class,BP-11050,90008
CA-2016-131639,12/17/2016,12/23/2016,Standard Class,NS-18640,88220
CA-2016-161361,3/26/2016,3/28/2016,Second Class,MV-17485,83201
CA-2014-100706,12/16/2014,12/18/2014,Second Class,LE-16810,22153
CA-2015-129525,11/15/2015,11/20/2015,Standard Class,VP-21760,43615
US-2016-141880,8/22/2016,8/23/2016,First Class,TC-21475,80525
CA-2015-165799,6/29/2015,7/2/2015,First Class,SG-20470,10024
CA-2016-102127,6/26/2016,7/2/2016,Standard Class,VP-21760,10035
US-2016-152415,9/17/2016,9/22/2016,Standard Class,PO-18865,1752
CA-2014-138198,7/18/2014,7/23/2014,Standard Class,JL-15130,10801
CA-2017-128041,9/1/2017,9/1/2017,Same Day,RW-19540,98103
CA-2017-105823,6/22/2017,6/26/2017,Standard Class,RB-19465,48227
CA-2014-152268,9/2/2014,9/7/2014,Standard Class,SC-20095,72701
CA-2015-148873,10/1/2015,10/5/2015,Standard Class,EM-13960,62301
CA-2015-166492,4/7/2015,4/10/2015,First Class,RP-19390,10035
CA-2017-157420,11/21/2017,11/21/2017,Same Day,HZ-14950,77095
CA-2016-117121,12/17/2016,12/21/2016,Standard Class,AB-10105,48205
CA-2014-138177,9/19/2014,9/24/2014,Standard Class,ND-18460,85224
CA-2014-114335,9/28/2014,10/3/2014,Standard Class,XP-21865,33021
CA-2015-168760,9/22/2015,9/26/2015,Second Class,MM-18280,90049
CA-2016-168830,11/7/2016,11/13/2016,Standard Class,ML-17395,94122
CA-2017-137463,12/16/2017,12/20/2017,Second Class,KM-16225,94086
CA-2014-124513,9/21/2014,9/25/2014,Standard Class,SL-20155,10011
CA-2015-165554,5/18/2015,5/22/2015,Standard Class,AJ-10780,90004
CA-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,94122
CA-2017-117009,9/22/2017,9/28/2017,Standard Class,BK-11260,92704
CA-2015-128993,9/12/2015,9/17/2015,Second Class,CC-12670,98103
CA-2015-160227,11/2/2015,11/4/2015,First Class,ED-13885,10011
CA-2015-149097,10/20/2015,10/24/2015,Standard Class,SV-20785,90045
CA-2016-132304,6/14/2016,6/18/2016,Standard Class,AR-10825,98103
CA-2015-136420,11/20/2015,11/21/2015,First Class,CS-12250,92024
CA-2016-101623,2/28/2016,3/6/2016,Standard Class,RR-19525,10035
US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,60653
CA-2017-152968,5/26/2017,5/30/2017,Standard Class,BM-11785,22801
CA-2016-150077,2/4/2016,2/10/2016,Standard Class,MS-17365,20852
CA-2016-106278,9/2/2016,9/5/2016,Second Class,BM-11140,98198
CA-2017-147550,12/4/2017,12/5/2017,First Class,KE-16420,19134
CA-2015-136105,6/12/2015,6/16/2015,Standard Class,SZ-20035,47201
CA-2016-142524,9/4/2016,9/8/2016,Standard Class,MB-18085,65807
CA-2014-136336,4/21/2014,4/26/2014,Standard Class,DB-13555,42420
US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,44107
US-2014-124625,11/3/2014,11/7/2014,Standard Class,SP-20650,68104
CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605,42420
CA-2017-166898,9/11/2017,9/13/2017,Second Class,KH-16630,92704
CA-2017-169005,11/2/2017,11/6/2017,Standard Class,BG-11035,22153
CA-2015-104038,2/6/2015,2/8/2015,First Class,LO-17170,23434
CA-2016-126102,9/10/2016,9/12/2016,Second Class,DV-13465,90049
CA-2016-143406,9/26/2016,9/30/2016,Standard Class,LR-17035,77041
CA-2015-150308,12/15/2015,12/20/2015,Standard Class,RR-19525,27511
CA-2016-131093,9/17/2016,9/20/2016,Second Class,TS-21610,45503
US-2017-148831,10/13/2017,10/15/2017,First Class,AH-10210,40214
CA-2015-162950,6/28/2015,7/3/2015,Second Class,DW-13585,45373
US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,48227
US-2014-158365,4/12/2014,4/17/2014,Standard Class,SV-20785,47401
CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,75081
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,77041
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,76117
CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,23223
CA-2016-135461,2/7/2016,2/10/2016,Second Class,EB-13975,90049
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505,19140
US-2016-155971,6/6/2016,6/12/2016,Standard Class,RB-19795,90036
CA-2017-122007,3/18/2017,3/20/2017,Second Class,JK-15325,90032
CA-2017-162250,11/24/2017,11/24/2017,Same Day,PR-18880,94109
US-2016-158288,11/26/2016,11/28/2016,Second Class,EH-13945,19120
CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560,77070
CA-2015-157028,11/28/2015,12/3/2015,Standard Class,MA-17995,88001
CA-2017-112473,5/25/2017,6/1/2017,Standard Class,JL-15505,77070
US-2017-147655,9/4/2017,9/5/2017,First Class,AS-10045,97756
CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850,44105
CA-2017-100055,5/28/2017,6/1/2017,Standard Class,MD-17860,20707
CA-2015-157805,8/31/2015,9/4/2015,Standard Class,RH-19510,92037
CA-2016-124254,4/12/2016,4/17/2016,Standard Class,TB-21175,27893
CA-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,33710
CA-2014-106971,9/2/2014,9/8/2014,Standard Class,BM-11785,60089
CA-2017-123029,9/30/2017,10/2/2017,Second Class,BT-11530,90049
CA-2016-139409,9/5/2016,9/7/2016,First Class,FW-14395,10011
US-2017-166688,5/20/2017,5/26/2017,Standard Class,RD-19480,89115
CA-2015-126970,9/20/2015,9/24/2015,Standard Class,TP-21130,60540
US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,5408
US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,48234
US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,85323
